sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
3066	obj_rel_across_anim	3066	1533	unexpected	placeholder	пилоты  которых министры понимают  большой	4
3067	obj_rel_across_anim	3067	1534	expected	placeholder	ученики  которых министры понимают  говорят	4
3068	obj_rel_across_anim	3068	1534	unexpected	placeholder	ученики  которых министры понимают  говорит	4
3069	obj_rel_across_anim	3069	1535	expected	placeholder	ученики  которых министры понимают  ждали	4
3070	obj_rel_across_anim	3070	1535	unexpected	placeholder	ученики  которых министры понимают  ждал	4
3071	obj_rel_across_anim	3071	1536	expected	placeholder	ученики  которых министры понимают  читают	4
3072	obj_rel_across_anim	3072	1536	unexpected	placeholder	ученики  которых министры понимают  читает	4
3073	obj_rel_across_anim	3073	1537	expected	placeholder	ученики  которых министры понимают  старые	4
3074	obj_rel_across_anim	3074	1537	unexpected	placeholder	ученики  которых министры понимают  старый	4
3075	obj_rel_across_anim	3075	1538	expected	placeholder	ученики  которых министры понимают  маленькие	4
3076	obj_rel_across_anim	3076	1538	unexpected	placeholder	ученики  которых министры понимают  маленький	4
3077	obj_rel_across_anim	3077	1539	expected	placeholder	ученики  которых министры понимают  молодые	4
3078	obj_rel_across_anim	3078	1539	unexpected	placeholder	ученики  которых министры понимают  молодой	4
3079	obj_rel_across_anim	3079	1540	expected	placeholder	ученики  которых министры понимают  большие	4
3080	obj_rel_across_anim	3080	1540	unexpected	placeholder	ученики  которых министры понимают  большой	4
3081	obj_rel_across_anim	3081	1541	expected	placeholder	авторы  которых рабочие понимают  говорят	4
3082	obj_rel_across_anim	3082	1541	unexpected	placeholder	авторы  которых рабочие понимают  говорит	4
3083	obj_rel_across_anim	3083	1542	expected	placeholder	авторы  которых рабочие понимают  ждали	4
3084	obj_rel_across_anim	3084	1542	unexpected	placeholder	авторы  которых рабочие понимают  ждал	4
3085	obj_rel_across_anim	3085	1543	expected	placeholder	авторы  которых рабочие понимают  читают	4
3086	obj_rel_across_anim	3086	1543	unexpected	placeholder	авторы  которых рабочие понимают  читает	4
3087	obj_rel_across_anim	3087	1544	expected	placeholder	авторы  которых рабочие понимают  старые	4
3088	obj_rel_across_anim	3088	1544	unexpected	placeholder	авторы  которых рабочие понимают  старый	4
3089	obj_rel_across_anim	3089	1545	expected	placeholder	авторы  которых рабочие понимают  маленькие	4
3090	obj_rel_across_anim	3090	1545	unexpected	placeholder	авторы  которых рабочие понимают  маленький	4
3091	obj_rel_across_anim	3091	1546	expected	placeholder	авторы  которых рабочие понимают  молодые	4
3092	obj_rel_across_anim	3092	1546	unexpected	placeholder	авторы  которых рабочие понимают  молодой	4
3093	obj_rel_across_anim	3093	1547	expected	placeholder	авторы  которых рабочие понимают  большие	4
3094	obj_rel_across_anim	3094	1547	unexpected	placeholder	авторы  которых рабочие понимают  большой	4
3095	obj_rel_across_anim	3095	1548	expected	placeholder	режиссёры  которых рабочие понимают  говорят	4
3096	obj_rel_across_anim	3096	1548	unexpected	placeholder	режиссёры  которых рабочие понимают  говорит	4
3097	obj_rel_across_anim	3097	1549	expected	placeholder	режиссёры  которых рабочие понимают  ждали	4
3098	obj_rel_across_anim	3098	1549	unexpected	placeholder	режиссёры  которых рабочие понимают  ждал	4
3099	obj_rel_across_anim	3099	1550	expected	placeholder	режиссёры  которых рабочие понимают  читают	4
3100	obj_rel_across_anim	3100	1550	unexpected	placeholder	режиссёры  которых рабочие понимают  читает	4
3101	obj_rel_across_anim	3101	1551	expected	placeholder	режиссёры  которых рабочие понимают  старые	4
3102	obj_rel_across_anim	3102	1551	unexpected	placeholder	режиссёры  которых рабочие понимают  старый	4
3103	obj_rel_across_anim	3103	1552	expected	placeholder	режиссёры  которых рабочие понимают  маленькие	4
3104	obj_rel_across_anim	3104	1552	unexpected	placeholder	режиссёры  которых рабочие понимают  маленький	4
3105	obj_rel_across_anim	3105	1553	expected	placeholder	режиссёры  которых рабочие понимают  молодые	4
