sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
2668	obj_rel_across_anim	2668	1334	unexpected	placeholder	авторы  которых отцы хотят  старый	5
2669	obj_rel_across_anim	2669	1335	expected	placeholder	авторы  которых отцы хотят  маленькие	5
2670	obj_rel_across_anim	2670	1335	unexpected	placeholder	авторы  которых отцы хотят  маленький	5
2671	obj_rel_across_anim	2671	1336	expected	placeholder	авторы  которых отцы хотят  молодые	5
2672	obj_rel_across_anim	2672	1336	unexpected	placeholder	авторы  которых отцы хотят  молодой	5
2673	obj_rel_across_anim	2673	1337	expected	placeholder	авторы  которых отцы хотят  большие	5
2674	obj_rel_across_anim	2674	1337	unexpected	placeholder	авторы  которых отцы хотят  большой	5
2675	obj_rel_across_anim	2675	1338	expected	placeholder	режиссёры  которых отцы хотят  говорят	5
2676	obj_rel_across_anim	2676	1338	unexpected	placeholder	режиссёры  которых отцы хотят  говорит	5
2677	obj_rel_across_anim	2677	1339	expected	placeholder	режиссёры  которых отцы хотят  ждали	5
2678	obj_rel_across_anim	2678	1339	unexpected	placeholder	режиссёры  которых отцы хотят  ждал	5
2679	obj_rel_across_anim	2679	1340	expected	placeholder	режиссёры  которых отцы хотят  читают	5
2680	obj_rel_across_anim	2680	1340	unexpected	placeholder	режиссёры  которых отцы хотят  читает	5
2681	obj_rel_across_anim	2681	1341	expected	placeholder	режиссёры  которых отцы хотят  старые	5
2682	obj_rel_across_anim	2682	1341	unexpected	placeholder	режиссёры  которых отцы хотят  старый	5
2683	obj_rel_across_anim	2683	1342	expected	placeholder	режиссёры  которых отцы хотят  маленькие	5
2684	obj_rel_across_anim	2684	1342	unexpected	placeholder	режиссёры  которых отцы хотят  маленький	5
2685	obj_rel_across_anim	2685	1343	expected	placeholder	режиссёры  которых отцы хотят  молодые	5
2686	obj_rel_across_anim	2686	1343	unexpected	placeholder	режиссёры  которых отцы хотят  молодой	5
2687	obj_rel_across_anim	2687	1344	expected	placeholder	режиссёры  которых отцы хотят  большие	5
2688	obj_rel_across_anim	2688	1344	unexpected	placeholder	режиссёры  которых отцы хотят  большой	5
2689	obj_rel_across_anim	2689	1345	expected	placeholder	фермеры  которых отцы хотят  говорят	5
2690	obj_rel_across_anim	2690	1345	unexpected	placeholder	фермеры  которых отцы хотят  говорит	5
2691	obj_rel_across_anim	2691	1346	expected	placeholder	фермеры  которых отцы хотят  ждали	5
2692	obj_rel_across_anim	2692	1346	unexpected	placeholder	фермеры  которых отцы хотят  ждал	5
2693	obj_rel_across_anim	2693	1347	expected	placeholder	фермеры  которых отцы хотят  читают	5
2694	obj_rel_across_anim	2694	1347	unexpected	placeholder	фермеры  которых отцы хотят  читает	5
2695	obj_rel_across_anim	2695	1348	expected	placeholder	фермеры  которых отцы хотят  старые	5
2696	obj_rel_across_anim	2696	1348	unexpected	placeholder	фермеры  которых отцы хотят  старый	5
2697	obj_rel_across_anim	2697	1349	expected	placeholder	фермеры  которых отцы хотят  маленькие	5
2698	obj_rel_across_anim	2698	1349	unexpected	placeholder	фермеры  которых отцы хотят  маленький	5
2699	obj_rel_across_anim	2699	1350	expected	placeholder	фермеры  которых отцы хотят  молодые	5
2700	obj_rel_across_anim	2700	1350	unexpected	placeholder	фермеры  которых отцы хотят  молодой	5
2701	obj_rel_across_anim	2701	1351	expected	placeholder	фермеры  которых отцы хотят  большие	5
2702	obj_rel_across_anim	2702	1351	unexpected	placeholder	фермеры  которых отцы хотят  большой	5
2703	obj_rel_across_anim	2703	1352	expected	placeholder	врачи  которых отцы хотят  говорят	5
2704	obj_rel_across_anim	2704	1352	unexpected	placeholder	врачи  которых отцы хотят  говорит	5
2705	obj_rel_across_anim	2705	1353	expected	placeholder	врачи  которых отцы хотят  ждали	5
2706	obj_rel_across_anim	2706	1353	unexpected	placeholder	врачи  которых отцы хотят  ждал	5
2707	obj_rel_across_anim	2707	1354	expected	placeholder	врачи  которых отцы хотят  читают	5
2708	obj_rel_across_anim	2708	1354	unexpected	placeholder	врачи  которых отцы хотят  читает	5
2709	obj_rel_across_anim	2709	1355	expected	placeholder	врачи  которых отцы хотят  старые	5
2710	obj_rel_across_anim	2710	1355	unexpected	placeholder	врачи  которых отцы хотят  старый	5
2711	obj_rel_across_anim	2711	1356	expected	placeholder	врачи  которых отцы хотят  маленькие	5
2712	obj_rel_across_anim	2712	1356	unexpected	placeholder	врачи  которых отцы хотят  маленький	5
2713	obj_rel_across_anim	2713	1357	expected	placeholder	врачи  которых отцы хотят  молодые	5
2714	obj_rel_across_anim	2714	1357	unexpected	placeholder	врачи  которых отцы хотят  молодой	5
2715	obj_rel_across_anim	2715	1358	expected	placeholder	врачи  которых отцы хотят  большие	5
2716	obj_rel_across_anim	2716	1358	unexpected	placeholder	врачи  которых отцы хотят  большой	5
2717	obj_rel_across_anim	2717	1359	expected	placeholder	сенаторы  которых отцы хотят  говорят	5
2718	obj_rel_across_anim	2718	1359	unexpected	placeholder	сенаторы  которых отцы хотят  говорит	5
2719	obj_rel_across_anim	2719	1360	expected	placeholder	сенаторы  которых отцы хотят  ждали	5
2720	obj_rel_across_anim	2720	1360	unexpected	placeholder	сенаторы  которых отцы хотят  ждал	5
2721	obj_rel_across_anim	2721	1361	expected	placeholder	сенаторы  которых отцы хотят  читают	5
2722	obj_rel_across_anim	2722	1361	unexpected	placeholder	сенаторы  которых отцы хотят  читает	5
