sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
1637	obj_rel_across_anim	1637	819	expected	placeholder	the pilot that the parents like is short	8
1638	obj_rel_across_anim	1638	819	unexpected	placeholder	the pilot that the parents like are short	8
1639	obj_rel_across_anim	1639	820	expected	placeholder	the pilot that the parents admire laughs	7
1640	obj_rel_across_anim	1640	820	unexpected	placeholder	the pilot that the parents admire laugh	7
1641	obj_rel_across_anim	1641	821	expected	placeholder	the pilot that the parents admire swims	7
1642	obj_rel_across_anim	1642	821	unexpected	placeholder	the pilot that the parents admire swim	7
1643	obj_rel_across_anim	1643	822	expected	placeholder	the pilot that the parents admire smiles	7
1644	obj_rel_across_anim	1644	822	unexpected	placeholder	the pilot that the parents admire smile	7
1645	obj_rel_across_anim	1645	823	expected	placeholder	the pilot that the parents admire is tall	8
1646	obj_rel_across_anim	1646	823	unexpected	placeholder	the pilot that the parents admire are tall	8
1647	obj_rel_across_anim	1647	824	expected	placeholder	the pilot that the parents admire is old	8
1648	obj_rel_across_anim	1648	824	unexpected	placeholder	the pilot that the parents admire are old	8
1649	obj_rel_across_anim	1649	825	expected	placeholder	the pilot that the parents admire is young	8
1650	obj_rel_across_anim	1650	825	unexpected	placeholder	the pilot that the parents admire are young	8
1651	obj_rel_across_anim	1651	826	expected	placeholder	the pilot that the parents admire is short	8
1652	obj_rel_across_anim	1652	826	unexpected	placeholder	the pilot that the parents admire are short	8
1653	obj_rel_across_anim	1653	827	expected	placeholder	the pilot that the parents hate laughs	7
1654	obj_rel_across_anim	1654	827	unexpected	placeholder	the pilot that the parents hate laugh	7
1655	obj_rel_across_anim	1655	828	expected	placeholder	the pilot that the parents hate swims	7
1656	obj_rel_across_anim	1656	828	unexpected	placeholder	the pilot that the parents hate swim	7
1657	obj_rel_across_anim	1657	829	expected	placeholder	the pilot that the parents hate smiles	7
1658	obj_rel_across_anim	1658	829	unexpected	placeholder	the pilot that the parents hate smile	7
1659	obj_rel_across_anim	1659	830	expected	placeholder	the pilot that the parents hate is tall	8
1660	obj_rel_across_anim	1660	830	unexpected	placeholder	the pilot that the parents hate are tall	8
1661	obj_rel_across_anim	1661	831	expected	placeholder	the pilot that the parents hate is old	8
1662	obj_rel_across_anim	1662	831	unexpected	placeholder	the pilot that the parents hate are old	8
1663	obj_rel_across_anim	1663	832	expected	placeholder	the pilot that the parents hate is young	8
1664	obj_rel_across_anim	1664	832	unexpected	placeholder	the pilot that the parents hate are young	8
1665	obj_rel_across_anim	1665	833	expected	placeholder	the pilot that the parents hate is short	8
1666	obj_rel_across_anim	1666	833	unexpected	placeholder	the pilot that the parents hate are short	8
1667	obj_rel_across_anim	1667	834	expected	placeholder	the pilot that the parents love laughs	7
1668	obj_rel_across_anim	1668	834	unexpected	placeholder	the pilot that the parents love laugh	7
1669	obj_rel_across_anim	1669	835	expected	placeholder	the pilot that the parents love swims	7
1670	obj_rel_across_anim	1670	835	unexpected	placeholder	the pilot that the parents love swim	7
1671	obj_rel_across_anim	1671	836	expected	placeholder	the pilot that the parents love smiles	7
1672	obj_rel_across_anim	1672	836	unexpected	placeholder	the pilot that the parents love smile	7
1673	obj_rel_across_anim	1673	837	expected	placeholder	the pilot that the parents love is tall	8
1674	obj_rel_across_anim	1674	837	unexpected	placeholder	the pilot that the parents love are tall	8
1675	obj_rel_across_anim	1675	838	expected	placeholder	the pilot that the parents love is old	8
1676	obj_rel_across_anim	1676	838	unexpected	placeholder	the pilot that the parents love are old	8
1677	obj_rel_across_anim	1677	839	expected	placeholder	the pilot that the parents love is young	8
1678	obj_rel_across_anim	1678	839	unexpected	placeholder	the pilot that the parents love are young	8
1679	obj_rel_across_anim	1679	840	expected	placeholder	the pilot that the parents love is short	8
1680	obj_rel_across_anim	1680	840	unexpected	placeholder	the pilot that the parents love are short	8
1681	obj_rel_across_anim	1681	841	expected	placeholder	the surgeon that the guards like laughs	7
1682	obj_rel_across_anim	1682	841	unexpected	placeholder	the surgeon that the guards like laugh	7
1683	obj_rel_across_anim	1683	842	expected	placeholder	the surgeon that the guards like swims	7
1684	obj_rel_across_anim	1684	842	unexpected	placeholder	the surgeon that the guards like swim	7
1685	obj_rel_across_anim	1685	843	expected	placeholder	the surgeon that the guards like smiles	7
1686	obj_rel_across_anim	1686	843	unexpected	placeholder	the surgeon that the guards like smile	7
1687	obj_rel_across_anim	1687	844	expected	placeholder	the surgeon that the guards like is tall	8
1688	obj_rel_across_anim	1688	844	unexpected	placeholder	the surgeon that the guards like are tall	8
1689	obj_rel_across_anim	1689	845	expected	placeholder	the surgeon that the guards like is old	8
1690	obj_rel_across_anim	1690	845	unexpected	placeholder	the surgeon that the guards like are old	8
1691	obj_rel_across_anim	1691	846	expected	placeholder	the surgeon that the guards like is young	8
1692	obj_rel_across_anim	1692	846	unexpected	placeholder	the surgeon that the guards like are young	8
1693	obj_rel_across_anim	1693	847	expected	placeholder	the surgeon that the guards like is short	8
1694	obj_rel_across_anim	1694	847	unexpected	placeholder	the surgeon that the guards like are short	8
1695	obj_rel_across_anim	1695	848	expected	placeholder	the surgeon that the guards admire laughs	7
1696	obj_rel_across_anim	1696	848	unexpected	placeholder	the surgeon that the guards admire laugh	7
1697	obj_rel_across_anim	1697	849	expected	placeholder	the surgeon that the guards admire swims	7
1698	obj_rel_across_anim	1698	849	unexpected	placeholder	the surgeon that the guards admire swim	7
1699	obj_rel_across_anim	1699	850	expected	placeholder	the surgeon that the guards admire smiles	7
1700	obj_rel_across_anim	1700	850	unexpected	placeholder	the surgeon that the guards admire smile	7
1701	obj_rel_across_anim	1701	851	expected	placeholder	the surgeon that the guards admire is tall	8
1702	obj_rel_across_anim	1702	851	unexpected	placeholder	the surgeon that the guards admire are tall	8
1703	obj_rel_across_anim	1703	852	expected	placeholder	the surgeon that the guards admire is old	8
1704	obj_rel_across_anim	1704	852	unexpected	placeholder	the surgeon that the guards admire are old	8
1705	obj_rel_across_anim	1705	853	expected	placeholder	the surgeon that the guards admire is young	8
1706	obj_rel_across_anim	1706	853	unexpected	placeholder	the surgeon that the guards admire are young	8
1707	obj_rel_across_anim	1707	854	expected	placeholder	the surgeon that the guards admire is short	8
1708	obj_rel_across_anim	1708	854	unexpected	placeholder	the surgeon that the guards admire are short	8
1709	obj_rel_across_anim	1709	855	expected	placeholder	the surgeon that the guards hate laughs	7
1710	obj_rel_across_anim	1710	855	unexpected	placeholder	the surgeon that the guards hate laugh	7
1711	obj_rel_across_anim	1711	856	expected	placeholder	the surgeon that the guards hate swims	7
1712	obj_rel_across_anim	1712	856	unexpected	placeholder	the surgeon that the guards hate swim	7
1713	obj_rel_across_anim	1713	857	expected	placeholder	the surgeon that the guards hate smiles	7
1714	obj_rel_across_anim	1714	857	unexpected	placeholder	the surgeon that the guards hate smile	7
1715	obj_rel_across_anim	1715	858	expected	placeholder	the surgeon that the guards hate is tall	8
1716	obj_rel_across_anim	1716	858	unexpected	placeholder	the surgeon that the guards hate are tall	8
1717	obj_rel_across_anim	1717	859	expected	placeholder	the surgeon that the guards hate is old	8
1718	obj_rel_across_anim	1718	859	unexpected	placeholder	the surgeon that the guards hate are old	8
1719	obj_rel_across_anim	1719	860	expected	placeholder	the surgeon that the guards hate is young	8
1720	obj_rel_across_anim	1720	860	unexpected	placeholder	the surgeon that the guards hate are young	8
1721	obj_rel_across_anim	1721	861	expected	placeholder	the surgeon that the guards hate is short	8
1722	obj_rel_across_anim	1722	861	unexpected	placeholder	the surgeon that the guards hate are short	8
1723	obj_rel_across_anim	1723	862	expected	placeholder	the surgeon that the guards love laughs	7
1724	obj_rel_across_anim	1724	862	unexpected	placeholder	the surgeon that the guards love laugh	7
1725	obj_rel_across_anim	1725	863	expected	placeholder	the surgeon that the guards love swims	7
1726	obj_rel_across_anim	1726	863	unexpected	placeholder	the surgeon that the guards love swim	7
1727	obj_rel_across_anim	1727	864	expected	placeholder	the surgeon that the guards love smiles	7
1728	obj_rel_across_anim	1728	864	unexpected	placeholder	the surgeon that the guards love smile	7
1729	obj_rel_across_anim	1729	865	expected	placeholder	the surgeon that the guards love is tall	8
1730	obj_rel_across_anim	1730	865	unexpected	placeholder	the surgeon that the guards love are tall	8
1731	obj_rel_across_anim	1731	866	expected	placeholder	the surgeon that the guards love is old	8
1732	obj_rel_across_anim	1732	866	unexpected	placeholder	the surgeon that the guards love are old	8
1733	obj_rel_across_anim	1733	867	expected	placeholder	the surgeon that the guards love is young	8
1734	obj_rel_across_anim	1734	867	unexpected	placeholder	the surgeon that the guards love are young	8
1735	obj_rel_across_anim	1735	868	expected	placeholder	the surgeon that the guards love is short	8
1736	obj_rel_across_anim	1736	868	unexpected	placeholder	the surgeon that the guards love are short	8
1737	obj_rel_across_anim	1737	869	expected	placeholder	the surgeon that the chefs like laughs	7
1738	obj_rel_across_anim	1738	869	unexpected	placeholder	the surgeon that the chefs like laugh	7
1739	obj_rel_across_anim	1739	870	expected	placeholder	the surgeon that the chefs like swims	7
1740	obj_rel_across_anim	1740	870	unexpected	placeholder	the surgeon that the chefs like swim	7
1741	obj_rel_across_anim	1741	871	expected	placeholder	the surgeon that the chefs like smiles	7
1742	obj_rel_across_anim	1742	871	unexpected	placeholder	the surgeon that the chefs like smile	7
1743	obj_rel_across_anim	1743	872	expected	placeholder	the surgeon that the chefs like is tall	8
1744	obj_rel_across_anim	1744	872	unexpected	placeholder	the surgeon that the chefs like are tall	8
1745	obj_rel_across_anim	1745	873	expected	placeholder	the surgeon that the chefs like is old	8
1746	obj_rel_across_anim	1746	873	unexpected	placeholder	the surgeon that the chefs like are old	8
1747	obj_rel_across_anim	1747	874	expected	placeholder	the surgeon that the chefs like is young	8
1748	obj_rel_across_anim	1748	874	unexpected	placeholder	the surgeon that the chefs like are young	8
1749	obj_rel_across_anim	1749	875	expected	placeholder	the surgeon that the chefs like is short	8
1750	obj_rel_across_anim	1750	875	unexpected	placeholder	the surgeon that the chefs like are short	8
1751	obj_rel_across_anim	1751	876	expected	placeholder	the surgeon that the chefs admire laughs	7
1752	obj_rel_across_anim	1752	876	unexpected	placeholder	the surgeon that the chefs admire laugh	7
1753	obj_rel_across_anim	1753	877	expected	placeholder	the surgeon that the chefs admire swims	7
1754	obj_rel_across_anim	1754	877	unexpected	placeholder	the surgeon that the chefs admire swim	7
1755	obj_rel_across_anim	1755	878	expected	placeholder	the surgeon that the chefs admire smiles	7
1756	obj_rel_across_anim	1756	878	unexpected	placeholder	the surgeon that the chefs admire smile	7
1757	obj_rel_across_anim	1757	879	expected	placeholder	the surgeon that the chefs admire is tall	8
1758	obj_rel_across_anim	1758	879	unexpected	placeholder	the surgeon that the chefs admire are tall	8
1759	obj_rel_across_anim	1759	880	expected	placeholder	the surgeon that the chefs admire is old	8
1760	obj_rel_across_anim	1760	880	unexpected	placeholder	the surgeon that the chefs admire are old	8
1761	obj_rel_across_anim	1761	881	expected	placeholder	the surgeon that the chefs admire is young	8
1762	obj_rel_across_anim	1762	881	unexpected	placeholder	the surgeon that the chefs admire are young	8
1763	obj_rel_across_anim	1763	882	expected	placeholder	the surgeon that the chefs admire is short	8
1764	obj_rel_across_anim	1764	882	unexpected	placeholder	the surgeon that the chefs admire are short	8
1765	obj_rel_across_anim	1765	883	expected	placeholder	the surgeon that the chefs hate laughs	7
1766	obj_rel_across_anim	1766	883	unexpected	placeholder	the surgeon that the chefs hate laugh	7
1767	obj_rel_across_anim	1767	884	expected	placeholder	the surgeon that the chefs hate swims	7
1768	obj_rel_across_anim	1768	884	unexpected	placeholder	the surgeon that the chefs hate swim	7
1769	obj_rel_across_anim	1769	885	expected	placeholder	the surgeon that the chefs hate smiles	7
1770	obj_rel_across_anim	1770	885	unexpected	placeholder	the surgeon that the chefs hate smile	7
1771	obj_rel_across_anim	1771	886	expected	placeholder	the surgeon that the chefs hate is tall	8
